3809	14	3810	1898	1904
3809	14	3810	1880	1886
3809	14	3811	1888	1890
3809	14	3811	1892	1893
3809	14	3811	1895	1898
3812	14	3431	1973	1976
3812	14	3498	1977	####
3813	14	3599	2007	2014
3813	14	3700	2007	2011
3813	14	3724	2011	2016
3813	14	3573	1999	2001
3813	14	3455	2015	2017
3813	14	3457	2005	2010
3813	14	3458	2001	2005
3813	14	3473	1997	2001
3814	14	3519	1940	1940
3814	14	3544	1931	1937
3814	14	3793	1937	1940
3814	14	3794	1937	1940
3814	14	3439	1931	1931
3815	14	3495	1880	1891
3815	14	3779	1857	1865
3816	14	3817	1997	1998
3818	14	3819	1983	1987
3818	14	3819	1988	1991
2511	14	3711	1892	1893
2511	14	3711	1895	1895
2511	14	3711	1914	1914
2511	14	3711	1917	1917
3820	14	3821	2007	2015
3820	14	3822	2003	2007
3823	14	3824	2011	####
3823	14	3825	2004	2011
3826	14	3785	1981	2006
3827	14	3785	1991	####
3828	14	3811	1902	1906
3828	14	3811	1895	1898
3828	14	3811	1894	1895
3829	14	3495	1805	1806
3829	14	3496	1831	1833
3830	14	3762	1891	1893
3830	14	3762	1891	1893
3831	14	3762	1913	1917
3831	14	3832	1899	1901
3833	14	3495	1854	1859
3833	14	3496	1843	1847
3833	14	3762	1851	1854
3833	14	3719	1835	1842
3834	14	3415	1945	1953
3834	14	3835	1945	1945
3836	14	3837	2008	2013
3836	14	3838	2011	####
3839	14	3495	1825	1828
3839	14	3496	1816	1819
3840	14	3841	2003	2009
3842	14	3574	2003	2007
3843	14	3791	####	1995
2941	14	3475	1998	####
2941	14	3475	1994	####
2941	14	3475	1991	1993
2941	14	3475	2008	2008
3844	14	3496	1853	1855
3844	14	3737	1838	1840
3844	14	3760	1855	1856
3845	14	3495	1807	1813
3845	14	3496	1837	1843
3845	14	3846	1829	1835
3845	14	3847	1811	1811
3848	14	3495	1871	1877
3848	14	3846	1868	1871
3849	14	3587	1992	2011
3849	14	3850	2001	2007
3851	14	3431	2007	2012
3852	14	3853	1966	1969
3488	14	3854	1972	1980
3488	14	3855	1972	1975
3852	14	3648	1969	1969
3856	14	3431	2002	2007
3856	14	3498	1992	####
3856	14	3431	2007	2012
3856	14	3431	2012	2017
3857	14	3858	1949	1959
3857	14	3858	1959	1962
3857	14	3858	1966	1971
3857	14	3858	1971	1972
3857	14	3858	1975	1977
3859	14	3860	1968	1969
3859	14	3861	1963	1968
3862	14	3863	1969	1973
3864	14	3865	1969	1969
3866	14	3487	1850	####
3867	14	3495	1921	1936
3867	14	3750	1915	1917
3868	14	3869	1945	1946
3868	14	3869	1946	1946
3868	14	3869	1954	1958
3132	14	3870	1992	2012
3132	14	3871	1998	2003
3132	14	3872	1992	2002
3132	14	3873	1993	2002
3874	14	3875	2004	2014
3874	14	3418	2002	2004
3874	14	3419	1992	1995
3876	14	3877	1625	1626
3876	14	3877	1631	1632
3878	14	3496	2013	####
3878	14	3496	1971	2017
3879	14	3431	2002	2007
3879	14	3498	2014	####
3879	14	3431	2007	2012
2656	14	3450	2013	####
2656	14	3450	2009	2013
2656	14	3450	2005	2009
3880	14	3495	1980	1995
3880	14	3847	1987	1989
3881	14	3457	2005	2010
3115	14	3853	2012	2014
3115	14	3481	1994	2017
3115	14	3853	2014	2017
3115	14	3882	2014	2014
3115	14	3882	2004	2012
3465	14	3481	1989	1992
2980	14	3883	1997	2000
3884	14	3885	2003	2007
3884	14	3886	2007	2011
3884	14	3887	2002	2003
3884	14	3886	2007	2011
3888	14	3762	1802	1805
3888	14	3832	1799	1800
3216	14	3885	2007	2017
3889	14	3504	1997	1998
3889	14	3507	1992	1997
3889	14	3437	1997	2017
3890	14	3891	1995	2001
3889	14	3462	1990	1992
3889	14	3492	1989	1990
3889	14	3548	1987	1989
3889	14	3455	2015	2017
3889	14	3456	2010	2015
3889	14	3457	2005	2010
3889	14	3458	2001	2005
3889	14	3473	1997	2001
3889	14	3437	1983	1997
3892	14	3893	1876	1877
3892	14	3893	1872	1873
3894	14	3721	1901	1910
3894	14	3895	1901	1910
3894	14	3896	1901	1910
3154	14	3897	1996	1996
3154	14	3898	1996	1998
3154	14	3899	2012	2014
3154	14	3897	1996	1996
3900	14	3901	1939	1939
3900	14	3696	1919	1961
3900	14	3902	1940	1941
3900	14	3697	1923	1929
3903	14	3693	1912	1925
3903	14	3694	1903	1912
3904	14	3441	1375	1381
3904	14	3442	1361	1375
3905	14	3495	1843	1855
3011	14	3906	1942	1943
3907	14	3908	1923	1926
3909	14	3910	1857	1867
3909	14	3447	1860	1867
3911	14	3437	1997	2005
3911	14	3912	2016	####
3913	14	3495	1799	1815
3913	14	3847	1805	1805
3914	14	3496	1821	1823
3914	14	3767	1819	1820
3914	14	3737	1836	1838
3915	14	3916	1913	1930
3917	14	3918	1994	1995
3917	14	3804	1995	1996
3919	14	3702	2012	2012
3920	14	3898	2015	2017
3920	14	3921	2010	2014
2805	14	3922	1979	####
2572	14	3431	1967	1967
2572	14	3431	1968	1973
2572	14	3431	1973	1973
2572	14	3431	1978	1978
2572	14	3431	1982	1986
2572	14	3431	1986	1988
2572	14	3431	1988	1993
2572	14	3431	1993	1995
3923	14	3702	2001	2001
3924	14	3495	1863	1867
3924	14	3925	1871	1873
3926	14	3927	1935	1944
3926	14	3928	####	1949
3929	14	3821	1900	1917
3929	14	3822	1883	1900
3930	14	3431	1951	1955
3930	14	3498	1968	1993
3931	14	3932	1993	2000
3931	14	3925	2000	2001
3930	14	3431	1973	1974
1861	14	3415	2017	####
1861	14	3922	2015	2015
2534	14	3933	2001	2014
2534	14	3934	2005	2006
2534	14	3475	2001	2002
2534	14	3475	2002	2005
2534	14	3934	2008	2011
3935	14	3446	1993	2002
3935	14	3447	1986	2008
3935	14	3447	1993	2002
3936	14	3937	1829	1833
3936	14	3937	1839	1841
3938	14	3939	2002	2003
3938	14	3939	1993	1997
3940	14	3690	1848	1848
3940	14	3648	1848	1848
3130	14	3555	1940	1945
2853	14	3634	1915	1916
2853	14	3634	1931	1931
3941	14	3495	1793	1797
3941	14	3847	1797	1797
3942	14	3901	1904	1904
3942	14	3696	1906	1910
3942	14	3697	1904	1904
3942	14	3696	1901	1906
3943	14	3901	1929	1932
3943	14	3696	1922	1949
3943	14	3696	1910	1913
3944	14	3901	1967	1968
3944	14	3696	1937	1949
3944	14	3945	1968	1971
3944	14	3696	1949	1971
3946	14	3495	1999	####
3946	14	3496	1981	1999
3947	14	3948	1976	1985
2207	14	3949	2005	2006
2207	14	3950	2004	2005
2207	14	3937	2016	####
2207	14	3950	2001	2002
3951	14	3586	1965	1973
3951	14	3952	1965	1977
3951	14	3585	1973	1977
3951	14	3953	1954	1957
3954	14	3585	1954	1957
3954	14	3466	1951	1951
3954	14	3585	1948	1951
3955	14	3956	1997	2013
3957	14	3523	1780	1782
3957	14	3509	1782	1783
3958	14	3959	2015	####
3958	14	3959	2011	2015
3960	14	3961	1901	1905
3960	14	3961	1912	1916
3962	14	3927	1926	1929
3962	14	3963	1936	1940
3962	14	3928	1914	1934
3962	14	3928	1914	1934
3962	14	3928	1934	1935
3962	14	3963	1940	1958
3964	14	3431	1993	1997
3964	14	3431	2002	2007
3964	14	3431	2007	2012
3965	14	3966	1890	1891
3965	14	3966	1892	1893
3967	14	3498	2008	####
3968	14	3431	1997	2002
3968	14	3431	2002	2007
3968	14	3431	2007	2012
3969	14	3496	1993	2003
3969	14	3496	2003	2012
3970	14	3707	1983	1999
3970	14	3971	1991	1995
3970	14	3972	1990	2002
3970	14	3707	1999	2003
3970	14	3973	1991	1991
3168	14	3974	2013	####
3168	14	3975	1990	1992
3168	14	3976	1998	2002
3168	14	3977	1996	2002
3168	14	3978	1996	1998
3979	14	3980	2012	####
3979	14	3973	2007	2011
3979	14	3981	1996	1999
3979	14	3982	1995	2001
3979	14	3707	1987	1999
3979	14	3981	1999	2003
3979	14	3707	1999	2003
3979	14	3707	2007	2011
3979	14	3983	1994	2001
3979	14	3781	2009	2012
3984	14	3985	1996	1999
3984	14	3444	1996	2001
3984	14	3986	1999	2000
3987	14	3681	2001	2013
3987	14	3988	2014	2016
3989	14	3437	1997	2015
3989	14	3456	2010	2015
3989	14	3457	2005	2010
3989	14	3458	2001	2005
3989	14	3473	1997	2001
3990	14	3437	1992	2015
3990	14	3456	2010	2015
3990	14	3457	2005	2010
3990	14	3458	2001	2005
3990	14	3473	1997	2001
3991	14	3454	2017	####
3991	14	3455	2015	2017
3991	14	3456	2010	2015
3992	14	3437	2001	2015
3992	14	3456	2010	2015
3992	14	3457	2005	2010
3992	14	3458	2001	2005
3993	14	3437	2010	####
3993	14	3454	2017	####
3993	14	3455	2015	2017
3993	14	3456	2010	2015
3994	14	3454	2017	####
3994	14	3455	2015	2017
3994	14	3456	2010	2015
3994	14	3457	2005	2010
3995	14	3437	1983	####
3995	14	3454	2017	####
3995	14	3455	2015	2017
3995	14	3456	2010	2015
3995	14	3457	2005	2010
3995	14	3458	2001	2005
3995	14	3473	1997	2001
3996	14	3454	2017	####
3996	14	3455	2015	2017
3996	14	3456	2010	2015
3996	14	3457	2005	2010
3996	14	3458	2001	2005
3996	14	3473	1997	2001
3997	14	3454	2017	####
3997	14	3455	2015	2017
3997	14	3456	2010	2015
3998	14	3454	2017	####
3998	14	3455	2015	2017
3998	14	3456	2010	2015
3998	14	3457	2005	2010
3999	14	3454	2017	####
3999	14	3455	2015	2017
3999	14	3456	2010	2015
4000	14	3437	2005	####
4000	14	3454	2017	####
4000	14	3455	2015	2017
4000	14	3456	2010	2015
4000	14	3457	2005	2010
4001	14	3454	2017	####
4001	14	3455	2015	2017
4001	14	3456	2010	2015
4002	14	3454	2017	####
4002	14	3455	2015	2017
4002	14	3456	2010	2015
4003	14	3415	1901	1909
4003	14	3835	1901	1901
4003	14	3717	1899	1900
4004	14	3776	363	364
4004	14	3777	363	364
4005	14	4006	1989	1997
4005	14	4007	1989	2005
4008	14	4009	1451	1481
4010	14	3791	2007	####
4010	14	4011	1985	####
4012	14	3700	2007	2011
4012	14	3724	2011	2016
4012	14	3912	2016	####
2465	14	3495	1915	1921
4013	14	3953	1981	1982
4013	14	4014	1973	1977
4015	14	4016	1970	1987
4013	14	4017	1982	1987
4013	14	3953	1981	1982
4013	14	4014	1973	1977
2200	14	3448	1856	1857
4018	14	4006	2005	2007
4018	14	4006	2013	2016
4018	14	4007	2009	2013
4018	14	4007	2005	2009
4019	14	4020	1928	1933
4019	14	4020	1933	1945
4021	14	3495	2003	####
4021	14	4022	1991	1993
4021	14	4023	2007	2012
4024	14	3446	1724	1725
4024	14	3447	1717	1721
4025	14	4026	1976	1977
4025	14	4027	1987	1988
4025	14	3988	1999	2012
4025	14	3680	2012	2014
4025	14	3681	1968	1972
4028	14	3431	1988	1993
4028	14	3498	1977	2001
4028	14	3431	1993	1997
4028	14	3431	1997	2002
4028	14	3431	2002	2007
4028	14	3431	2007	2012
4028	14	3431	2012	2017
4029	14	3817	1964	1965
4029	14	4030	1964	1970
4031	14	3495	1989	2001
4031	14	4032	1983	1987
4033	14	4034	1995	2006
4033	14	4035	2007	####
4033	14	3882	2007	2009
4036	14	3431	2012	2017
4037	14	2216	1984	1989
4037	14	2216	1993	1998
2395	14	3810	2007	2015
2395	14	4038	2003	2007
2395	14	3811	1995	1997
2395	14	3811	2001	2005
2395	14	3811	2005	2007
3031	14	3623	2015	2015
3031	14	4039	2015	2015
4040	14	3777	685	695
4040	14	3777	705	711
4041	14	3495	1971	1989
4041	14	4042	1959	1961
4043	14	3757	1957	1961
4043	14	4044	1969	1973
4043	14	3774	1953	1957
4045	14	3901	2013	2013
4045	14	3901	2007	2010
4045	14	3696	1998	2013
4046	14	3495	1792	1805
4046	14	3496	1789	1792
4046	14	3847	1803	1804
4047	14	3865	1994	1994
4047	14	4034	1986	1988
4048	14	4049	1823	1829
4048	14	3791	1816	####
3540	14	3509	1977	1979
3540	14	3437	1966	1974
4050	14	4049	1878	1903
4050	14	3791	1853	1878
4050	14	3910	1877	1878
4050	14	4051	1846	1877
4052	14	4053	1981	1981
4052	14	3444	1969	1988
3130	14	3437	1906	1918
4054	14	3500	1910	1910
4054	14	4055	1886	1890
4054	14	4055	1892	1893
4054	14	4039	1915	1915
4054	14	4056	1888	1890
4054	14	3623	1879	1923
4057	14	3495	1853	1854
4057	14	3733	1836	1840
4057	14	4044	1852	1853
4058	14	3865	2008	2008
4059	14	4060	1354	1355
4059	14	4060	1354	1355
4061	14	3444	1965	1977
4061	14	3444	1977	1981
2229	14	4062	1966	1969
2229	14	4063	1956	1963
2229	14	3667	1983	1984
4033	14	4064	2014	####
4065	14	4066	1993	1994
4067	14	3431	1992	1993
4067	14	3498	1988	####
4067	14	3431	1993	1997
4067	14	3431	1997	2002
4067	14	3431	2002	2004
4067	14	3431	2005	2007
4067	14	3431	2007	2010
4067	14	3431	2010	2012
4067	14	3431	2012	2017
4068	14	3495	1913	1943
4068	14	3496	1903	1913
4069	14	4030	1992	1995
4069	14	4070	1967	1998
4071	14	4072	2005	####
4071	14	3791	2007	####
4073	14	3431	1986	1988
4073	14	3431	1988	1993
4073	14	3431	1997	2002
4074	14	3791	####	1987
4073	14	3431	2007	2010
4075	14	4076	2010	2014
4075	14	4077	1994	1995
4033	14	4035	1983	1994
4078	14	4079	714	715
4078	14	4079	714	717
4080	14	3431	2002	2007
4080	14	3498	1997	####
4080	14	3431	2007	2012
4080	14	3431	2012	2017
3564	14	4081	1963	1963
3564	14	4081	1968	1968
3567	14	3491	2006	2007
3567	14	3439	2003	2005
3567	14	3437	2005	2010
4082	14	3495	1937	1961
4082	14	3747	1933	1937
3567	14	3557	2005	2006
3567	14	3518	2003	2003
3567	14	3519	2003	2003
3567	14	3457	2005	2010
3567	14	3458	2001	2005
4083	14	3707	1983	2003
4083	14	3973	1994	1995
4083	14	3973	1995	1999
4083	14	3973	1999	2003
4084	14	4085	2015	####
4086	14	3431	2004	2007
4086	14	3431	2007	2009
4086	14	3431	2010	2012
2576	14	3444	2003	2014
2579	14	3431	2012	2017
2579	14	3481	2009	2012
2579	14	4087	2015	####
4088	14	4044	2005	2009
4088	14	4089	2001	2005
4090	14	3481	2009	####
4090	14	2500	2001	2009
4090	14	4034	1996	2001
4090	14	4091	2001	2009
4092	14	4093	2007	2010
4094	14	4095	2006	2008
4094	14	4095	1996	1996
4094	14	4096	2006	2008
4094	14	4096	1996	1996
4097	14	4081	1998	2000
4097	14	3475	1998	####
4098	14	3639	2010	2011
4098	14	4099	2010	2010
4098	14	4100	2009	2010
4101	14	3444	1974	1990
4101	14	3444	1992	1994
4102	14	4103	1852	1852
3581	14	3545	1915	1915
3582	14	3435	1983	1992
4104	14	3648	1870	1871
4104	14	3690	1870	1871
4105	14	4064	1831	1834
4105	14	3479	1844	1846
4105	14	3422	1832	1844
3582	14	3685	1979	1980
4106	14	4107	2005	2005
4106	14	4107	2007	2010
4108	14	4053	2006	2009
4108	14	3444	2006	2014
4109	14	3450	2013	####
4109	14	3450	2009	2013
4109	14	3450	2005	2009
4109	14	3450	2002	2005
4109	14	3450	1998	2002
4110	14	3733	1897	1900
4110	14	3734	1893	1897
4111	14	3496	1855	1858
4111	14	4112	1835	1836
4111	14	4112	1850	1851
3162	14	3623	1989	1993
3162	14	3623	1996	2014
3162	14	4113	1989	1989
3162	14	3781	2010	2015
4114	14	3495	1964	1976
4114	14	3835	1977	1981
4114	14	3797	1960	1964
4115	14	4116	1953	1955
4115	14	4117	1933	1953
4118	14	3495	1953	1954
4118	14	3496	1957	1973
4118	14	3719	1947	1951
2822	14	3475	1907	1934
4119	14	3724	2011	2016
3000	14	3906	2009	####
3000	14	3704	2012	####
3000	14	3482	2006	2009
3607	14	3421	1965	1986
3603	14	3473	1997	2001
4120	14	3898	1866	1866
4120	14	3898	1866	1867
4120	14	3898	1870	1871
4121	14	3945	1975	1975
4121	14	3696	1951	1977
4121	14	4122	1945	1947
4121	14	4122	1949	1951
4121	14	4123	1974	1975
3611	14	4124	1927	1932
3614	14	3421	2010	2016
3614	14	3610	1998	2007
3613	14	3481	1979	1989
4125	14	3467	2011	2016
4125	14	3587	2002	####
4125	14	3587	1992	1997
3613	14	3473	1997	2001
3613	14	3551	2003	2007
4126	14	3587	1998	2011
4126	14	4127	1993	1997
4126	14	4128	2014	####
4129	14	4130	2002	2004
4129	14	4026	2001	2002
4129	14	4130	2002	2004
4008	14	4009	1444	1446
3617	14	3473	1997	2001
3621	14	3437	1974	1979
3621	14	3481	1979	1999
3620	14	3608	1941	1941
4131	14	4044	1897	1898
4131	14	4132	1877	1881
4133	14	3423	1995	2004
4133	14	3423	2007	####
4134	14	4135	1891	1900
4134	14	4135	1902	1905
2499	14	3444	2009	####
4136	14	3865	1988	1988
4137	14	3496	1969	1989
4137	14	4138	1989	1993
4139	14	4140	2013	2015
4139	14	3652	2009	2013
4139	14	3653	2007	2009
4141	14	4142	2003	2006
4141	14	4142	1983	1993
4143	14	4135	1986	1991
4143	14	4135	1994	1996
4144	14	4135	1996	2006
2465	14	3415	1921	1923
2465	14	3736	1904	1906
4145	14	4146	1048	1049
4145	14	4011	1049	1091
4147	14	3865	2017	2017
4148	14	3865	2006	2006
3627	14	4149	2012	2014
3033	14	3883	1988	1990
4150	14	4151	1995	1996
4150	14	4152	1993	1995
4150	14	4152	2004	2005
4153	14	3724	2011	2016
4153	14	3912	2016	####
4154	14	4155	1926	1931
4154	14	4156	1918	1918
4157	14	4158	1378	1388
4157	14	4158	1411	1415
4159	14	3675	1920	1920
4159	14	3675	1928	1930
4159	14	3676	1920	1920
3163	14	3587	1987	2011
3163	14	4127	1983	1987
4160	14	3757	1860	1861
4160	14	3715	1862	1868
4161	14	3495	2009	2015
4161	14	3891	2005	2007
4161	14	4032	1999	2005
4161	14	3891	2005	2007
4162	14	4163	2004	2005
4162	14	4164	2013	2015
4162	14	4165	2015	####
4162	14	4166	2002	2004
4162	14	4165	1989	2005
4162	14	4165	1970	1977
4167	14	4168	1994	2016
4167	14	4168	1996	2017
4169	14	4170	1985	1990
4169	14	4170	2007	####
3135	14	4171	1984	1986
3135	14	4171	1995	1996
3135	14	4172	2007	2014
3135	14	4173	1986	1988
3135	14	4173	1992	1995
3135	14	4173	2001	2002
3135	14	4053	1970	1974
3135	14	3985	1974	1977
3135	14	3985	1995	1996
3135	14	4174	1969	1969
3135	14	4175	1959	1961
3135	14	4175	1961	1963
3135	14	4175	1963	1964
3135	14	4175	1964	1965
3135	14	3444	1959	2006
3135	14	3444	2006	2007
3135	14	4176	1970	1974
3135	14	3986	2001	2002
4177	14	3734	1999	2003
4177	14	3733	2001	2003
3174	14	3974	2003	2013
3174	14	3978	1998	2002
3174	14	3976	1993	1998
3174	14	3976	1992	1993
4178	14	4164	2005	2007
4178	14	4124	2004	2013
4179	14	4066	2009	2014
4179	14	3481	2004	2009
4179	14	3481	2014	2014
4179	14	4180	2016	####
4181	14	4182	2008	2014
4181	14	4183	2016	####
4181	14	4182	1999	2000
4184	14	4185	1999	2000
4184	14	4186	1992	####
4184	14	4185	2008	2012
4187	14	4188	2015	2017
4187	14	4188	1998	2012
4189	14	4190	2011	2016
4189	14	4190	1997	2006
4191	14	3431	1997	2002
4191	14	3431	2007	2012
4191	14	3498	2001	2012
4191	14	3431	2012	2012
4191	14	3431	2013	2013
4192	14	3805	2015	####
4193	14	4194	2014	2017
2838	14	3475	2004	####
4195	14	4196	2014	####
4197	14	3551	2003	2004
4197	14	3552	1998	2003
4198	14	3623	1977	2012
4198	14	4055	2011	2012
4198	14	4199	1989	1989
4198	14	4199	1989	1990
4200	14	3481	2014	####
4200	14	4201	2003	2005
4200	14	4085	2005	2014
4200	14	3805	2015	2015
4202	14	4203	2008	2010
4202	14	4203	2010	2015
4202	14	4203	2015	####
4204	14	3595	2010	2015
4204	14	3509	2010	2014
4204	14	3438	2005	2010
4204	14	3604	1995	1997
4204	14	3794	1997	2001
4204	14	3512	1997	2001
4204	14	3437	1989	2015
4204	14	3518	2014	2015
4204	14	3456	2010	2015
4204	14	3458	2001	2005
4204	14	3473	1997	2001
4205	14	3855	1980	1989
4205	14	3854	1967	1972
4205	14	3855	1967	1972
2193	14	3448	1926	1929
4206	14	3481	1996	1999
4206	14	3707	1987	1995
4206	14	3707	2007	2007
4206	14	3707	2013	2015
3119	14	3431	2007	2012
3119	14	3431	2014	2017
3119	14	4207	2004	2008
3119	14	4208	2012	2014
3119	14	3431	2012	2012
4209	14	4151	1922	1923
4210	14	3458	2002	2005
4211	14	4185	1991	1992
4212	14	3495	1975	####
4212	14	3847	2015	####
4212	14	3847	2012	2015
4213	14	4214	1918	1925
4213	14	4214	1929	1933
4215	14	4053	1967	1969
4215	14	3444	1951	1977
4216	14	4217	2011	2014
4216	14	3587	1989	2014
4216	14	4127	1987	1989
4216	14	3921	2014	####
4218	14	3496	1993	1999
4219	14	3431	2002	2007
4219	14	3498	2001	2005
4219	14	3431	2007	2012
4219	14	3431	2012	2012
4219	14	3431	2014	2017
4220	14	3481	2009	2011
4220	14	3587	2011	2016
4220	14	4127	2007	2009
4220	14	4217	2014	2016
4220	14	3587	2016	####
4221	14	3586	1959	1965
4221	14	3952	1959	1965
4222	14	4223	1993	1999
4222	14	4223	1991	1999
3176	14	4224	1980	1988
3176	14	4225	1988	1993
3148	14	3481	2009	2014
3148	14	4087	2016	####
4226	14	3726	2012	2013
4226	14	3726	2014	####
4227	14	3496	1873	1883
4227	14	4228	1903	1911
2334	14	3423	2001	2013
2334	14	3423	2016	####
4229	14	3711	1951	1951
4229	14	3711	1948	1949
4229	14	3711	1950	1950
4230	14	3704	2004	####
4230	14	4231	2002	2004
3236	14	3781	1989	1990
1896	14	4232	1988	1994
1896	14	3450	1965	1988
1896	14	4063	1982	1988
4233	14	4234	1998	2005
4235	14	3681	1977	2007
4235	14	4236	2001	2003
4235	14	4093	2004	2007
4235	14	4237	2000	2001
4235	14	4027	2000	2001
4238	14	3721	1135	1141
4238	14	3721	1141	1154
4239	14	3495	1949	1973
4239	14	4023	1967	1973
4240	14	4241	1907	1908
4240	14	4242	1905	1908
4243	14	3450	1990	2014
4243	14	3450	2013	2014
1852	14	4244	2009	2012
1852	14	4245	2005	2009
1852	14	3450	1994	####
4246	14	3476	1962	1969
4247	14	3667	1998	1999
4247	14	4062	1999	2005
4248	14	3481	2009	####
4248	14	4249	2002	2010
4250	14	3481	2004	2010
4250	14	3726	2010	2012
4250	14	3726	2017	####
4251	14	3481	1995	2002
4251	14	4252	2002	2013
4253	14	4254	2007	2010
4253	14	4254	2005	2006
4255	14	3422	1933	1934
4255	14	3422	1936	1938
4255	14	3422	1938	1940
4256	14	4132	1977	1979
4257	14	3901	1945	1945
4257	14	3696	1922	1946
4257	14	4258	1917	1922
4257	14	4258	1955	1957
4259	14	3496	1828	1836
4259	14	3847	1845	1845
4260	14	4261	1612	####
4260	14	4158	1612	####
4260	14	4262	1612	####
4260	14	4262	1612	####
4260	14	4262	1618	####
4260	14	4263	1612	1650
2544	14	4244	2009	2013
2544	14	3450	1998	2013
1882	14	4264	1994	2001
1882	14	4264	1986	1992
4265	14	3431	1986	1988
4265	14	3431	1993	1997
4265	14	3431	1997	2002
4265	14	3431	2002	2002
4265	14	3431	2007	2007
4265	14	3431	2010	2012
4265	14	3431	2012	2017
4266	14	4242	1997	2000
4267	14	4201	2011	2013
4267	14	4085	2005	2005
4268	14	3481	2009	####
4268	14	4252	2002	2009
4269	14	4270	1831	####
4269	14	4270	1832	####
4269	14	3673	1836	1854
4269	14	3781	1854	1875
4271	14	3450	1998	2002
4271	14	4272	1958	1990
1909	14	3450	2002	####
1909	14	4273	1990	1990
1909	14	4274	1991	2002
1909	14	3450	2002	####
4275	14	4276	1928	1932
4275	14	4276	1934	1936
4275	14	4276	1938	1940
4275	14	4276	1944	1954
4277	14	3496	1991	####
4278	14	4063	1978	1982
4278	14	4062	1974	1978
4279	14	4044	1973	1977
4279	14	4089	1969	1975
4280	14	3574	2003	2007
4280	14	3700	2007	2011
2231	14	3667	1950	1951
2985	14	4055	1996	1999
4281	14	4282	1879	1880
4281	14	4282	1884	1884
4281	14	4155	1880	1881
4281	14	4155	1884	1886
4281	14	4155	1886	1886
4281	14	4155	1901	1901
4281	14	4156	1880	1881
4281	14	4156	1884	1886
4281	14	4156	1901	1902
4281	14	4283	1879	1881
4281	14	4283	1884	1886
4281	14	4283	1894	1901
4284	14	4285	2012	2014
4284	14	4099	2003	2006
4284	14	4236	2008	2008
4284	14	4286	2002	2003
4284	14	4287	1997	1998
2203	14	4288	1977	1981
2203	14	3667	1978	1979
3126	14	4289	2006	2009
2235	14	3667	1970	1971
4290	14	3623	1981	1985
3167	14	3450	2009	2013
3167	14	3450	2013	####
4291	14	4261	1364	1368
4291	14	4263	1345	1364
3182	14	3481	1994	2009
2523	14	4292	1998	2008
4293	14	4294	2013	####
4295	14	3444	1977	1981
3116	14	4296	2017	####
3116	14	3850	2017	####
4297	14	3612	1963	1968
3145	14	4298	2008	2012
3145	14	4298	2012	2016
4299	14	3422	2013	####
2790	14	3450	2013	####
2790	14	3450	2009	2013
2790	14	3450	2005	2009
2794	14	3922	1994	2007
2794	14	3475	1985	1994
4300	14	3667	1960	1961
4300	14	3669	1958	1966
3147	14	4296	1992	1998
3147	14	3667	1992	1992
4301	14	4070	1999	2001
4302	14	3495	1979	2009
4302	14	3433	1972	1974
4303	14	4130	2001	2002
4303	14	4287	1994	1995
4303	14	4130	2001	2002
4304	14	3431	2007	2012
4304	14	3431	2012	2017
4304	14	3498	2014	####
4304	14	3431	2017	####
4305	14	3702	2006	2006
4305	14	3702	2013	2013
3699	14	3573	1999	2003
3677	14	4306	2007	2007
4307	14	4308	1912	1914
4307	14	3479	1921	1925
4309	14	4310	1847	1851
4309	14	4310	1830	1841
4309	14	4311	1841	1846
4309	14	4311	1851	1888
2199	14	3449	1859	1860
3207	14	4312	1988	1988
3207	14	4313	2014	2014
4314	14	3675	1920	1921
4314	14	3676	1920	1921
2182	14	3634	2003	2011
3066	14	3781	2015	####
3066	14	3781	2012	2015
4315	14	4316	1950	1955
4317	14	4318	2002	2004
4317	14	3542	1998	####
4317	14	4318	2002	2004
4319	14	4320	2004	2004
4319	14	3478	1999	2004
4015	14	4016	1987	1992
4015	14	4321	1994	2000
4015	14	4321	1993	1994
4322	14	4323	1922	1924
4322	14	3837	1926	1929
4324	14	4174	2007	2008
4324	14	3444	2006	2009
4325	14	3466	1948	1951
4325	14	3587	1948	1954
4326	14	4327	2006	2011
4326	14	4327	2006	2011
3079	14	3802	1997	1999
4328	14	3854	1980	1989
4328	14	3489	1974	2005
1910	14	3971	1919	1920
1910	14	3707	1919	1930
1910	14	3981	1930	1931
1910	14	3971	1921	1922
1910	14	4329	1922	1924
1910	14	3956	1908	1938
4330	14	4261	1125	1152
4330	14	4051	1109	1125
4331	14	3971	1958	1959
4331	14	4332	1962	1962
4333	14	3916	1930	1967
4334	14	3610	1998	2007
4334	14	3423	2007	####
4335	14	3437	1885	1886
4335	14	3437	1892	1900
4336	14	4225	1983	1988
4336	14	4337	1954	1965
4336	14	4337	1979	1980
4336	14	4338	1944	1953
4336	14	4339	1980	1982
4340	14	4217	2004	2007
4340	14	3587	1997	2011
4340	14	4127	1992	1997
4340	14	3587	1987	1992
4341	14	4342	1878	1878
4341	14	4342	1879	1880
3177	14	3450	1994	2010
3177	14	4249	1979	1994
3179	14	3437	1997	2015
3179	14	3456	2010	2013
3179	14	3456	2013	2015
3179	14	3457	2005	2010
3179	14	3458	2001	2005
3179	14	3473	1997	2001
4343	14	3454	2017	####
4343	14	3455	2015	2017
4343	14	3456	2010	2015
1908	14	3450	1972	1990
4344	14	3456	2010	2015
4344	14	3457	2005	2010
4345	14	3456	2010	2015
